2500	1	9.52696e-05	0.000148547	9.31087e-05	0.000146691	9.24038e-05	0.000151751	9.48562e-05	0.000148176	9.28965e-05	0.000146662	9.35505e-05	0.000147028	9.24016e-05	0.000151688	9.47971e-05	0.000148119	9.28801e-05	0.000152928	9.60974e-05	0.000149329	9.35819e-05	0.000147061	9.23928e-05	0.000151699	9.48028e-05	0.000148118	9.28778e-05	0.000153043	9.62423e-05	0.000149477	9.36625e-05	0.000147126	9.23966e-05	0.00015172	9.48324e-05	0.000148153	9.2887e-05	0.000153384	9.67391e-05	0.00014995	9.39506e-05	0.000147351	9.24721e-05	0.000151909	9.50127e-05	0.000148319	9.2971e-05	0.000146631	9.25777e-05	0.000152095	9.5189e-05	0.00014847	9.30699e-05	0.000146667	9.24788e-05	0.00015187	9.49632e-05	0.000148274	9.29561e-05	0.000146668	9.28781e-05	0.00015294	9.61124e-05	0.00014935	9.35899e-05	0.000147052	9.23916e-05	0.000151704	9.4805e-05	0.000148121	9.28779e-05	0.000153054	9.62843e-05	0.00014951	9.36862e-05	0.000147144	9.23999e-05	0.000151742	9.48434e-05	0.000148173	9.28914e-05	0.000153632	9.71209e-05	0.000150309	9.41777e-05	0.000147558	9.2559e-05	0.000152122	9.52252e-05	0.000148511	9.30802e-05	0.000146652	9.23892e-05	0.000151736	9.48527e-05	0.000148169	9.28901e-05	0.000146637	9.30883e-05	0.000146692	9.25084e-05	0.000151887	9.49901e-05	0.00014829	9.29749e-05	0.000146685	9.29263e-05	0.000153136	9.63576e-05	0.000149577	9.37343e-05	0.000147179	9.24311e-05	0.000151747	9.48614e-05	0.000148173	9.29082e-05	0.000153299	9.65925e-05	0.000149796	9.38673e-05	0.000147291	9.24539e-05	0.000151837	9.4943e-05	0.000148259	9.2941e-05	0.000146647	9.28207e-05	0.000152733	9.58779e-05	0.000149126	9.34535e-05	0.000146953	9.2366e-05	0.000151663	9.47713e-05	0.000148091	9.28592e-05	0.000152976	9.61753e-05	0.000149412	9.36223e-05	0.000147078	9.23825e-05	0.000151691	9.48163e-05	0.000148144	9.28773e-05	0.000153321	9.66713e-05	0.000149881	9.39096e-05	0.00014731	9.24553e-05	0.000151876	9.49847e-05	0.000148296	9.29557e-05	0.000146615	9.26057e-05	0.000152149	9.52572e-05	0.000148536	9.31058e-05	0.000146698	9.24368e-05	0.000151777	9.48937e-05	0.000148218	9.29196e-05	0.000146671	9.33285e-05	0.000146862	9.24179e-05	0.000151696	9.48053e-05	0.000148121	9.28888e-05	0.00015289	9.60391e-05	0.000149289	9.35513e-05	0.000147033	9.23998e-05	0.000151688	9.47968e-05	0.000148124	9.28793e-05	0.000152943	9.61097e-05	0.000149345	9.35886e-05	0.000147052	9.23923e-05	0.000151682	9.48046e-05	0.000148134	9.28781e-05	0.000153058	9.62714e-05	0.000149488	9.3679e-05	0.000147118	9.2399e-05	0.00015172	9.48399e-05	0.000148156	9.289e-05	0.000153528	9.69596e-05	0.000150164	9.40813e-05	0.000147468	9.25203e-05	0.000152016	9.51263e-05	0.000148425	9.30287e-05	0.000146635	9.24515e-05	0.000151846	9.49531e-05	0.000148262	9.29436e-05	0.000146625	9.27339e-05	0.000152461	9.55701e-05	0.00014883	9.32795e-05	0.000146813	9.23715e-05	0.000151655	9.47789e-05	0.000148103	9.28633e-05	0.000153005	9.62011e-05	0.000149427	9.36373e-05	0.000147093	9.23862e-05	0.000151705	9.48223e-05	0.000148134	9.28803e-05	0.000153386	9.67503e-05	0.000149963	9.39564e-05	0.000147364	9.24718e-05	0.00015192	9.50205e-05	0.000148333	9.29737e-05	0.000146628	9.2552e-05	0.000152036	9.51423e-05	0.000148443	9.30439e-05	0.000146657	9.25012e-05	0.000151923	9.50093e-05	0.000148312	9.2979e-05	0.000146668	9.27317e-05	0.000152415	9.54976e-05	0.000148781	9.3244e-05	0.000146794	9.24097e-05	0.000151712	9.48165e-05	0.000148145	9.2888e-05	0.000153014	9.62139e-05	0.000149445	9.36479e-05	0.000147106	9.24004e-05	0.000151724	9.48256e-05	0.000148143	9.28867e-05	0.000153197	9.64759e-05	0.000149685	9.3797e-05	0.000147231	9.24265e-05	0.000151796	9.49033e-05	0.000148225	9.29189e-05	0.000146633	9.2916e-05	0.000153748	9.73096e-05	0.000150483	9.42934e-05	0.000147656	9.26145e-05	0.000152225	9.53406e-05	0.000148628	9.31449e-05	0.000146712	9.23651e-05	0.00015169	9.48046e-05	0.000148132	9.28674e-05	0.000153467	9.68831e-05	0.00015008	9.40335e-05	0.000147418	9.24952e-05	0.000151973	9.5095e-05	0.000148387	9.30092e-05	0.000146631	9.24468e-05	0.000151845	9.49592e-05	0.000148266	9.29441e-05	0.000146623	9.26731e-05	0.000152318	9.54143e-05	0.000148697	9.31921e-05	0.000146748	9.23901e-05	0.000151699	9.48134e-05	0.000148132	9.28795e-05	0.000153173	9.64338e-05	0.000149652	9.37719e-05	0.000147215	9.24174e-05	0.00015179	9.48897e-05	0.000148212	9.29114e-05	0.000146638	9.29645e-05	0.000146661	9.28745e-05	0.000152896	9.60479e-05	0.000149298	9.35539e-05	0.00014703	9.23902e-05	0.000151677	9.47952e-05	0.000148116	9.28749e-05	0.00015299	9.61845e-05	0.000149426	9.36296e-05	0.00014708	9.23916e-05	0.000151708	9.48187e-05	0.000148128	9.28815e-05	0.000153221	9.65087e-05	0.000149722	9.38154e-05	0.000147238	9.24291e-05	0.000151813	9.49164e-05	0.000148222	9.29239e-05	0.000146617	9.28177e-05	0.000152766	9.59289e-05	0.00014918	9.34803e-05	0.000146957	9.23587e-05	0.000151663	9.47729e-05	0.000148094	9.28566e-05	0.000153047	9.62778e-05	0.000149511	9.36797e-05	0.00014713	9.23886e-05	0.000151738	9.48427e-05	0.000148166	9.28869e-05	0.00014666	9.34019e-05	0.00014692	9.23854e-05	0.000151664	9.47777e-05	0.000148111	9.28688e-05	0.000152908	9.60611e-05	0.000149307	9.35603e-05	0.000147023	9.23862e-05	0.000151673	9.4796e-05	0.000148127	9.28735e-05	0.000153035	9.6237e-05	0.000149478	9.36589e-05	0.00014712	9.23939e-05	0.000151711	9.48311e-05	0.000148138	9.28857e-05	0.000153402	9.67878e-05	0.000149994	9.39791e-05	0.000147372	9.24814e-05	0.000151937	9.50367e-05	0.000148334	9.29827e-05	0.000146628	9.25391e-05	0.000152017	9.51131e-05	0.000148404	9.30288e-05	0.000146645	9.25285e-05	0.000151974	9.50588e-05	0.000148356	9.30052e-05	0.000146675	9.26508e-05	0.000152193	9.52849e-05	0.000148583	9.31292e-05	0.000146729	9.24899e-05	0.000151853	9.49437e-05	0.000148266	9.29538e-05	0.000146712	9.35971e-05	0.000147084	9.24406e-05	0.000151724	9.4816e-05	0.000148147	9.29008e-05	0.000152854	9.59664e-05	0.000149208	9.35138e-05	0.000147002	9.24144e-05	0.000151693	9.47959e-05	0.000148114	9.28852e-05	0.000152852	9.59936e-05	0.000149235	9.3526e-05	0.000147014	9.24004e-05	0.000151692	9.47925e-05	0.00014812	9.28785e-05	0.000152903	9.6068e-05	0.000149303	9.35655e-05	0.000147044	9.23922e-05	0.000151696	9.47983e-05	0.000148123	9.28765e-05	0.000152996	9.61981e-05	0.000149428	9.36375e-05	0.000147084	9.23932e-05	0.000151708	9.48218e-05	0.00014813	9.28829e-05	0.000153244	9.65426e-05	0.000149758	9.38352e-05	0.000147245	9.2435e-05	0.000151833	9.49291e-05	0.000148235	9.29301e-05	0.000146615	9.27709e-05	0.00015259	9.57172e-05	0.000148972	9.33607e-05	0.000146865	9.23558e-05	0.000151643	9.47623e-05	0.000148084	9.28529e-05	0.000152984	9.61822e-05	0.000149403	9.36253e-05	0.000147093	9.23794e-05	0.000151714	9.48178e-05	0.000148133	9.28765e-05	0.000153427	9.68347e-05	0.000150037	9.40058e-05	0.000147395	9.24879e-05	0.000151965	9.50645e-05	0.000148366	9.29951e-05	0.000146612	9.24897e-05	0.000151927	9.5028e-05	0.000148336	9.2982e-05	0.000146642	9.25966e-05	0.000152109	9.5211e-05	0.000148491	9.3084e-05	0.000146682	9.24859e-05	0.000151878	9.49638e-05	0.000148272	9.29587e-05	0.000146662	9.29484e-05	0.000153579	9.70009e-05	0.000150192	9.4112e-05	0.000147511	9.25499e-05	0.000152027	9.51195e-05	0.000148421	9.30344e-05	0.000146655	9.25461e-05	0.000151981	9.50805e-05	0.000148382	9.30185e-05	0.000146679	9.26478e-05	0.000152177	9.52639e-05	0.000148542	9.31196e-05	0.000146718	9.2516e-05	0.000151885	9.49811e-05	0.000148284	9.29747e-05	0.000146719	9.31718e-05	0.000146791	9.25667e-05	0.000151931	9.50147e-05	0.000148333	9.3003e-05	0.000153847	9.73711e-05	0.000150557	9.43388e-05	0.000147717	9.2657e-05	0.000152239	9.5313e-05	0.000148594	9.31428e-05	0.000146738	9.2464e-05	0.00015181	9.49069e-05	0.000148225	9.29334e-05	0.000153608	9.70607e-05	0.00015026	9.41461e-05	0.000147537	9.25585e-05	0.000152075	9.5161e-05	0.000148452	9.30532e-05	0.000146665	9.24821e-05	0.000151884	9.49777e-05	0.000148291	9.2962e-05	0.000146646	9.27935e-05	0.000152603	9.57106e-05	0.000148978	9.33614e-05	0.00014688	9.23781e-05	0.000151652	9.47748e-05	0.000148102	9.28651e-05	0.000152919	9.60965e-05	0.000149331	9.35792e-05	0.000147039	9.23837e-05	0.000151699	9.4801e-05	0.000148122	9.28737e-05	0.000153109	9.6335e-05	0.00014957	9.37145e-05	0.000147147	9.24028e-05	0.00015175	9.48583e-05	0.000148162	9.28967e-05	0.000146667	9.33456e-05	0.000146862	9.23961e-05	0.000151668	9.47875e-05	0.00014811	9.28756e-05	0.000152892	9.60598e-05	0.000149298	9.35606e-05	0.000147024	9.23905e-05	0.000151688	9.47968e-05	0.000148122	9.28754e-05	0.000152989	9.6199e-05	0.000149419	9.36378e-05	0.000147085	9.23927e-05	0.000151699	9.4822e-05	0.000148145	9.28827e-05	0.000153246	9.65586e-05	0.000149778	9.38445e-05	0.000147272	9.24376e-05	0.000151826	9.49354e-05	0.000148238	9.2933e-05	0.000146625	9.27474e-05	0.000152533	9.56328e-05	0.000148898	9.33133e-05	0.000146842	9.23598e-05	0.000151639	9.47669e-05	0.000148095	9.28556e-05	0.000152986	9.61919e-05	0.000149426	9.36311e-05	0.00014708	9.23815e-05	0.00015171	9.48201e-05	0.000148129	9.28779e-05	0.000153444	9.68467e-05	0.000150055	9.40131e-05	0.000147407	9.2491e-05	0.000151955	9.50702e-05	0.000148364	9.29982e-05	0.000146633	9.24859e-05	0.000151921	9.50202e-05	0.000148331	9.2978e-05	0.000146638	9.26079e-05	0.000152144	9.52358e-05	0.000148518	9.30973e-05	0.000146694	9.24715e-05	0.00015184	9.49385e-05	0.00014824	9.29457e-05	0.00014669	9.309e-05	0.000146725	9.26183e-05	0.000152075	9.51451e-05	0.000148439	9.30644e-05	0.000146719	9.27273e-05	0.000152294	9.53623e-05	0.000148646	9.31817e-05	0.000146773	9.25388e-05	0.000151889	9.49746e-05	0.000148281	9.29808e-05	0.000153432	9.67564e-05	0.000149953	9.39714e-05	0.000147388	9.25122e-05	0.000151903	9.49916e-05	0.00014829	9.29767e-05	0.00014669	9.29537e-05	0.000153389	9.6698e-05	0.000149907	9.39341e-05	0.000147348	9.24908e-05	0.000151888	9.49745e-05	0.000148277	9.29638e-05	0.000146666	9.28935e-05	0.000152983	9.61706e-05	0.000149403	9.36245e-05	0.000147076	9.24017e-05	0.00015172	9.48168e-05	0.000148134	9.28849e-05	0.000153076	9.63119e-05	0.000149537	9.37028e-05	0.000147149	9.2406e-05	0.000151742	9.48507e-05	0.000148175	9.28957e-05	0.000153697	9.72285e-05	0.000150428	9.42426e-05	0.000147607	9.25874e-05	0.000152201	9.52972e-05	0.000148577	9.31189e-05	0.000146695	9.23621e-05	0.000151691	9.48102e-05	0.00014812	9.28678e-05	0.000154147	9.80341e-05	0.000151197	9.47291e-05	0.00014806	9.28089e-05	0.000146548	9.30171e-05	0.000146627	9.24431e-05	0.000151834	9.49494e-05	0.000148263	9.29395e-05	0.000146626	9.27018e-05	0.000152384	9.54917e-05	0.000148756	9.32348e-05	0.000146779	9.23755e-05	0.00015167	9.47901e-05	0.00014812	9.28677e-05	0.000153069	9.62924e-05	0.000149531	9.36895e-05	0.000147135	9.23955e-05	0.000151723	9.48462e-05	0.000148156	9.28905e-05	0.000146659	9.37518e-05	0.000147194	9.24406e-05	0.000151779	9.48684e-05	0.000148195	9.29138e-05	0.000153265	9.65426e-05	0.000149766	9.3839e-05	0.000147256	9.24484e-05	0.000151818	9.49228e-05	0.000148239	9.29327e-05	0.000146652	9.29607e-05	0.000146692	9.30865e-05	0.000146741	9.26623e-05	0.000152156	9.52193e-05	0.00014852	9.31056e-05	0.000146745	9.26549e-05	0.000152118	9.51895e-05	0.000148497	9.3092e-05	0.000146739	9.27229e-05	0.000152269	9.5321e-05	0.000148597	9.31632e-05	0.000146771	9.25992e-05	0.000151993	9.50628e-05	0.000148373	9.30295e-05	0.000146775	9.33045e-05	0.000146888	9.25419e-05	0.000151859	9.49225e-05	0.000148253	9.29678e-05	0.000152926	9.60529e-05	0.000149301	9.35711e-05	0.000147063	9.24536e-05	0.000151727	9.48169e-05	0.000148143	9.29066e-05	0.000152806	9.58989e-05	0.00014914	9.3479e-05	0.00014699	9.24298e-05	0.000151713	9.4801e-05	0.000148126	9.28929e-05	0.000152826	9.59331e-05	0.00014918	9.34948e-05	0.000146987	9.24129e-05	0.000151688	9.47937e-05	0.000148125	9.28841e-05	0.000152839	9.59876e-05	0.000149233	9.35226e-05	0.000147003	9.24001e-05	0.000151683	9.47919e-05	0.000148125	9.28782e-05	0.000152906	9.60651e-05	0.000149314	9.35639e-05	0.000147027	9.23921e-05	0.000151686	9.47979e-05	0.000148128	9.28763e-05	0.000153004	9.61945e-05	0.000149417	9.36354e-05	0.000147093	9.23929e-05	0.000151719
